0.034758,0.250517,0.384762,0.092901,0.321099,0.427868,0.015666,0.316966,0.543242,0.011314,0.433571,0.60888,0.080123,0.313056,0.551638,0.086636,0.312626,0.626212,0.030734,0.290338,0.455263,0.020932,0.355221,0.583814,0.018037,0.277455,0.442683,0.035358,0.319622,0.469388
0.028733,0.227359,0.335969,0.082301,0.289607,0.371204,0.011984,0.293847,0.47977,0.005643,0.407549,0.54579,0.072576,0.28865,0.486137,0.079351,0.290879,0.559397,0.024789,0.264109,0.397779,0.016073,0.32979,0.520707,0.015801,0.256832,0.395255,0.031884,0.295148,0.416457
0.023224,0.204835,0.290555,0.072105,0.258754,0.318838,0.008638,0.270637,0.420124,0.000622,0.380763,0.485936,0.065325,0.264581,0.425169,0.072202,0.269132,0.496242,0.019403,0.238355,0.344358,0.012107,0.304125,0.460975,0.013763,0.23652,0.350468,0.028591,0.270741,0.36667
0.01825,0.183133,0.248607,0.062388,0.228878,0.270816,0.005639,0.247533,0.364465,-0.003682,0.35343,0.429526,0.058431,0.241107,0.368873,0.065255,0.24758,0.436915,0.01459,0.213275,0.295046,0.008936,0.278452,0.404771,0.011925,0.216645,0.30843,0.025488,0.246613,0.32013
0.013818,0.162414,0.210194,0.053223,0.200311,0.227175,0.002991,0.224724,0.31291,-0.00726,0.325772,0.376669,0.051946,0.218475,0.317361,0.058574,0.226406,0.381559,0.010356,0.189064,0.249875,0.00643,0.253004,0.352239,0.010284,0.197297,0.269185,0.022581,0.222968,0.276924
0.00993,0.142809,0.175336,0.044647,0.173258,0.187815,0.000696,0.20239,0.265556,-0.010188,0.298018,0.327341,0.045913,0.196905,0.270688,0.052194,0.205728,0.330156,0.006699,0.165893,0.208827,0.004473,0.227962,0.303448,0.008824,0.178526,0.232691,0.019868,0.199943,0.237016
0.006558,0.124355,0.143908,0.03667,0.147823,0.152526,-0.001254,0.180657,0.222355,-0.012545,0.270395,0.281507,0.040349,0.17653,0.228731,0.04614,0.185632,0.282625,0.003591,0.143863,0.171746,0.00297,0.203431,0.258346,0.007528,0.160377,0.198897,0.017341,0.177649,0.20032
0.003674,0.107071,0.115763,0.029303,0.124116,0.121115,-0.002873,0.159611,0.183176,-0.014389,0.243191,0.239234,0.035264,0.157473,0.191343,0.040438,0.166221,0.238921,0.001003,0.123066,0.138454,0.00183,0.179512,0.21688,0.006384,0.142935,0.167835,0.014995,0.156217,0.166783
0.001263,0.091043,0.09087,0.022597,0.102351,0.093566,-0.004169,0.139397,0.147984,-0.01573,0.216801,0.200786,0.030693,0.139958,0.158552,0.035135,0.147679,0.199253,-0.001089,0.103683,0.108926,0.000981,0.156442,0.179209,0.005379,0.126363,0.139686,0.012836,0.135895,0.136554
-0.000671,0.076433,0.069351,0.016627,0.082797,0.06997,-0.005131,0.120307,0.117025,-0.01657,0.191635,0.166445,0.026704,0.12434,0.130608,0.03028,0.130219,0.163916,-0.002697,0.086011,0.083324,0.000368,0.134567,0.145674,0.004504,0.110832,0.11465,0.010878,0.11697,0.10985
-0.002131,0.063367,0.051252,0.01143,0.065606,0.050259,-0.00575,0.10263,0.090527,-0.016951,0.167886,0.1361,0.023345,0.110913,0.107651,0.025895,0.113962,0.132944,-0.003843,0.070289,0.061727,-6.40E-05,0.114166,0.116466,0.003742,0.096383,0.092631,0.009122,0.099612,0.086681
-0.003233,0.05151,0.035766,0.006806,0.05018,0.033386,-0.006095,0.086172,0.067628,-0.017014,0.14515,0.108545,0.020479,0.099235,0.088527,0.021852,0.098595,0.105129,-0.004644,0.05612,0.043197,-0.000374,0.094935,0.090537,0.003057,0.082697,0.072718,0.007511,0.083411,0.066066
-0.004154,0.04026,0.021591,0.00247,0.035637,0.017933,-0.006301,0.070329,0.046542,-0.016918,0.122921,0.082384,0.017861,0.088434,0.071325,0.01798,0.083672,0.078893,-0.005271,0.042729,0.026205,-0.000623,0.076288,0.066249,0.00241,0.069391,0.053857,0.005973,0.06779,0.046728
